lead_id,timestamp,channel,touchpoint_order,journey_length,converted,revenue
L00139,2024-02-08,Paid Search,2,5,0,0
L00139,2024-02-12,Webinar,3,5,0,0
L00139,2024-02-10,Facebook Ad,4,5,0,0
L00139,2024-02-20,Demo Request,5,5,0,0
L00140,2024-12-26,Product Page,1,4,0,0
L00140,2024-12-28,Whitepaper,2,4,0,0
L00140,2025-01-03,Organic Search,3,4,0,0
L00140,2025-01-01,Facebook Ad,4,4,0,0
L00141,2024-01-05,Paid Search,1,6,1,2617
L00141,2024-01-08,Whitepaper,2,6,1,2617
L00141,2024-01-09,LinkedIn Ad,3,6,1,2617
L00141,2024-01-11,Demo Request,4,6,1,2617
L00141,2024-01-13,Email Campaign,5,6,1,2617
L00141,2024-01-25,Blog Post,6,6,1,2617
L00142,2024-03-29,Product Page,1,3,1,1458
L00142,2024-04-02,Demo Request,2,3,1,1458
L00142,2024-04-06,Email Campaign,3,3,1,1458
L00143,2024-01-23,Whitepaper,1,2,0,0
L00143,2024-01-26,Demo Request,2,2,0,0
L00144,2024-08-12,Product Page,1,2,0,0
L00144,2024-08-15,Webinar,2,2,0,0
L00145,2024-04-13,Product Page,1,6,1,478
L00145,2024-04-16,Whitepaper,2,6,1,478
L00145,2024-04-19,LinkedIn Ad,3,6,1,478
L00145,2024-04-22,Demo Request,4,6,1,478
L00145,2024-04-21,Facebook Ad,5,6,1,478
L00145,2024-04-23,Sales Call,6,6,1,478
L00146,2024-01-15,Facebook Ad,1,3,0,0
L00146,2024-01-16,Blog Post,2,3,0,0
L00146,2024-01-17,Product Page,3,3,0,0
L00147,2024-06-05,Whitepaper,1,4,1,3207
L00147,2024-06-06,Facebook Ad,2,4,1,3207
L00147,2024-06-07,Blog Post,3,4,1,3207
L00147,2024-06-08,Sales Call,4,4,1,3207
L00148,2024-11-25,Paid Search,1,4,1,2321
L00148,2024-11-27,Blog Post,2,4,1,2321
L00148,2024-11-29,Facebook Ad,3,4,1,2321
L00148,2024-11-28,Demo Request,4,4,1,2321
L00149,2024-12-30,Email Campaign,1,5,1,472
L00149,2025-01-03,Sales Call,2,5,1,472
L00149,2025-01-07,Product Page,3,5,1,472
L00149,2025-01-08,Paid Search,4,5,1,472
L00149,2025-01-03,Whitepaper,5,5,1,472
L00150,2024-04-04,LinkedIn Ad,1,3,0,0
L00150,2024-04-07,Facebook Ad,2,3,0,0
L00150,2024-04-12,Webinar,3,3,0,0
L00151,2024-10-09,LinkedIn Ad,1,4,0,0
L00151,2024-10-13,Facebook Ad,2,4,0,0
L00151,2024-10-15,Paid Search,3,4,0,0
L00151,2024-10-15,Webinar,4,4,0,0
L00152,2024-10-28,Webinar,1,3,0,0
L00152,2024-11-01,Email Campaign,2,3,0,0
L00152,2024-11-01,Product Page,3,3,0,0
L00153,2024-04-20,Whitepaper,1,3,0,0
L00153,2024-04-24,Webinar,2,3,0,0
L00153,2024-04-26,Organic Search,3,3,0,0
L00154,2024-11-19,Facebook Ad,1,5,1,1691
L00154,2024-11-23,Webinar,2,5,1,1691
L00154,2024-11-21,Demo Request,3,5,1,1691
L00154,2024-12-01,Organic Search,4,5,1,1691
L00154,2024-12-01,Product Page,5,5,1,1691
L00155,2024-10-13,Demo Request,1,5,1,1736
L00155,2024-10-14,Webinar,2,5,1,1736
L00155,2024-10-17,Whitepaper,3,5,1,1736
L00155,2024-10-22,Organic Search,4,5,1,1736
L00155,2024-10-17,LinkedIn Ad,5,5,1,1736
L00156,2024-04-19,Blog Post,1,3,0,0
L00156,2024-04-21,Webinar,2,3,0,0
L00156,2024-04-25,Demo Request,3,3,0,0
L00157,2024-05-28,Product Page,1,4,1,1623
L00157,2024-05-29,Sales Call,2,4,1,1623
L00157,2024-05-30,Facebook Ad,3,4,1,1623
L00157,2024-05-31,Whitepaper,4,4,1,1623
L00158,2024-04-26,Facebook Ad,1,2,1,2841
L00158,2024-04-27,Blog Post,2,2,1,2841
L00159,2024-07-28,Webinar,1,3,1,1802
L00159,2024-07-30,Whitepaper,2,3,1,1802
L00159,2024-08-03,Organic Search,3,3,1,1802
L00160,2024-12-29,Webinar,1,4,1,2831
L00160,2025-01-01,Email Campaign,2,4,1,2831
L00160,2025-01-02,Sales Call,3,4,1,2831
L00160,2025-01-10,LinkedIn Ad,4,4,1,2831
L00161,2024-05-29,Whitepaper,1,4,1,1441
L00161,2024-06-02,LinkedIn Ad,2,4,1,1441
L00161,2024-06-02,Product Page,3,4,1,1441
L00161,2024-06-01,Organic Search,4,4,1,1441
L00162,2024-03-24,Webinar,1,2,0,0
L00162,2024-03-25,Demo Request,2,2,0,0
L00163,2024-03-03,Demo Request,1,5,1,909
L00163,2024-03-07,Organic Search,2,5,1,909
L00163,2024-03-05,Paid Search,3,5,1,909
L00163,2024-03-12,Webinar,4,5,1,909
L00163,2024-03-07,Product Page,5,5,1,909
L00164,2024-11-13,Whitepaper,1,4,1,470
L00164,2024-11-15,LinkedIn Ad,2,4,1,470
L00164,2024-11-15,Organic Search,3,4,1,470
L00164,2024-11-16,Blog Post,4,4,1,470
L00165,2024-01-18,Webinar,1,4,1,772
L00165,2024-01-20,Email Campaign,2,4,1,772
L00165,2024-01-24,Facebook Ad,3,4,1,772
L00165,2024-01-27,Whitepaper,4,4,1,772
L00166,2024-11-14,Email Campaign,1,4,1,4236
L00166,2024-11-15,Sales Call,2,4,1,4236
L00166,2024-11-22,Webinar,3,4,1,4236
L00166,2024-11-17,Blog Post,4,4,1,4236
L00167,2024-10-14,Webinar,1,4,1,2977
L00167,2024-10-16,Blog Post,2,4,1,2977
L00167,2024-10-20,Paid Search,3,4,1,2977
L00167,2024-10-20,Whitepaper,4,4,1,2977
L00168,2024-09-11,Organic Search,1,4,0,0
L00168,2024-09-15,Product Page,2,4,0,0
L00168,2024-09-15,Sales Call,3,4,0,0
L00168,2024-09-14,Email Campaign,4,4,0,0
L00169,2024-02-20,Facebook Ad,1,4,1,395
L00169,2024-02-24,Paid Search,2,4,1,395
L00169,2024-02-26,Organic Search,3,4,1,395
L00169,2024-03-03,Product Page,4,4,1,395
L00170,2024-06-13,Facebook Ad,1,4,1,2184
L00170,2024-06-14,Sales Call,2,4,1,2184
L00170,2024-06-17,Organic Search,3,4,1,2184
L00170,2024-06-22,LinkedIn Ad,4,4,1,2184
L00171,2024-05-30,Facebook Ad,1,2,1,1427
L00171,2024-06-02,LinkedIn Ad,2,2,1,1427
L00172,2024-02-05,Whitepaper,1,4,0,0
L00172,2024-02-09,Paid Search,2,4,0,0
L00172,2024-02-09,Facebook Ad,3,4,0,0
L00172,2024-02-11,Sales Call,4,4,0,0
L00173,2024-01-11,Blog Post,1,6,1,975
L00173,2024-01-14,Email Campaign,2,6,1,975
L00173,2024-01-15,LinkedIn Ad,3,6,1,975
L00173,2024-01-20,Paid Search,4,6,1,975
L00173,2024-01-23,Webinar,5,6,1,975
L00173,2024-01-26,Whitepaper,6,6,1,975
L00174,2024-08-13,Blog Post,1,2,1,3403
L00174,2024-08-17,Paid Search,2,2,1,3403
L00175,2024-12-07,Demo Request,1,3,0,0
L00175,2024-12-11,Organic Search,2,3,0,0
L00175,2024-12-09,Blog Post,3,3,0,0
L00176,2024-08-02,Demo Request,1,4,1,2246
L00176,2024-08-06,Webinar,2,4,1,2246
L00176,2024-08-04,Sales Call,3,4,1,2246
L00176,2024-08-08,Facebook Ad,4,4,1,2246
L00177,2024-10-07,Paid Search,1,6,0,0
L00177,2024-10-08,Demo Request,2,6,0,0
L00177,2024-10-11,Facebook Ad,3,6,0,0
L00177,2024-10-13,Sales Call,4,6,0,0
L00177,2024-10-19,Email Campaign,5,6,0,0
L00177,2024-10-17,LinkedIn Ad,6,6,0,0
L00178,2024-01-29,Sales Call,1,3,0,0
L00178,2024-01-31,Demo Request,2,3,0,0
L00178,2024-02-04,Paid Search,3,3,0,0
L00179,2024-05-07,Demo Request,1,3,0,0
L00179,2024-05-09,Organic Search,2,3,0,0
L00179,2024-05-15,Email Campaign,3,3,0,0
L00180,2024-01-17,Product Page,1,3,0,0
L00180,2024-01-18,Webinar,2,3,0,0
L00180,2024-01-21,Email Campaign,3,3,0,0
L00181,2024-12-27,Paid Search,1,6,1,631
L00181,2024-12-28,Product Page,2,6,1,631
L00181,2025-01-02,Email Campaign,3,6,1,631
L00181,2024-12-30,Organic Search,4,6,1,631
L00181,2025-01-08,Webinar,5,6,1,631
L00181,2025-01-06,Facebook Ad,6,6,1,631
L00182,2024-09-24,Whitepaper,1,3,1,1873
L00182,2024-09-25,Paid Search,2,3,1,1873
L00182,2024-09-26,Webinar,3,3,1,1873
L00183,2024-07-08,Email Campaign,1,5,0,0
L00183,2024-07-10,Whitepaper,2,5,0,0
L00183,2024-07-16,LinkedIn Ad,3,5,0,0
L00183,2024-07-14,Webinar,4,5,0,0
L00183,2024-07-24,Paid Search,5,5,0,0
L00184,2024-11-02,Product Page,1,2,0,0
L00184,2024-11-06,Blog Post,2,2,0,0
L00185,2024-05-28,Demo Request,1,6,1,2645
L00185,2024-06-01,Product Page,2,6,1,2645
L00185,2024-06-03,Whitepaper,3,6,1,2645
L00185,2024-06-09,Sales Call,4,6,1,2645
L00185,2024-06-13,Facebook Ad,5,6,1,2645
L00185,2024-06-02,Email Campaign,6,6,1,2645
L00186,2024-11-05,Demo Request,1,4,0,0
L00186,2024-11-08,Blog Post,2,4,0,0
L00186,2024-11-11,Email Campaign,3,4,0,0
L00186,2024-11-17,Facebook Ad,4,4,0,0
L00187,2024-11-07,Paid Search,1,6,1,1995
L00187,2024-11-09,Blog Post,2,6,1,1995
L00187,2024-11-15,Whitepaper,3,6,1,1995
L00187,2024-11-16,Facebook Ad,4,6,1,1995
L00187,2024-11-23,Webinar,5,6,1,1995
L00187,2024-11-22,Product Page,6,6,1,1995
L00188,2024-07-19,Demo Request,1,6,1,1472
L00188,2024-07-21,Sales Call,2,6,1,1472
L00188,2024-07-21,Webinar,3,6,1,1472
L00188,2024-07-22,Email Campaign,4,6,1,1472
L00188,2024-07-23,Organic Search,5,6,1,1472
L00188,2024-08-08,Facebook Ad,6,6,1,1472
L00189,2024-03-01,Email Campaign,1,2,0,0
L00189,2024-03-05,LinkedIn Ad,2,2,0,0
L00190,2024-05-10,Whitepaper,1,4,0,0
L00190,2024-05-11,Facebook Ad,2,4,0,0
L00190,2024-05-18,Email Campaign,3,4,0,0
L00190,2024-05-22,Blog Post,4,4,0,0
L00191,2024-01-12,Email Campaign,1,3,0,0
L00191,2024-01-13,Blog Post,2,3,0,0
L00191,2024-01-20,Demo Request,3,3,0,0
L00192,2024-01-17,Product Page,1,2,0,0
L00192,2024-01-18,Organic Search,2,2,0,0
L00193,2024-11-13,Product Page,1,5,0,0
L00193,2024-11-17,Facebook Ad,2,5,0,0
L00193,2024-11-19,Paid Search,3,5,0,0
L00193,2024-11-25,Demo Request,4,5,0,0
L00193,2024-11-25,Email Campaign,5,5,0,0
L00194,2024-07-16,Webinar,1,6,1,2115
L00194,2024-07-17,Whitepaper,2,6,1,2115
L00194,2024-07-20,Product Page,3,6,1,2115
L00194,2024-07-19,Facebook Ad,4,6,1,2115
L00194,2024-08-01,Email Campaign,5,6,1,2115
L00194,2024-07-31,Demo Request,6,6,1,2115
L00195,2024-01-16,Sales Call,1,3,0,0
L00195,2024-01-17,Whitepaper,2,3,0,0
L00195,2024-01-22,Demo Request,3,3,0,0
L00196,2024-09-26,Organic Search,1,3,1,1694
L00196,2024-09-27,Paid Search,2,3,1,1694
L00196,2024-10-02,Blog Post,3,3,1,1694
L00197,2024-11-10,Facebook Ad,1,3,0,0
L00197,2024-11-11,Webinar,2,3,0,0
L00197,2024-11-14,Sales Call,3,3,0,0
L00198,2024-04-12,Blog Post,1,5,1,2815
L00198,2024-04-14,Demo Request,2,5,1,2815
L00198,2024-04-18,Email Campaign,3,5,1,2815
L00198,2024-04-24,Whitepaper,4,5,1,2815
L00198,2024-04-24,Sales Call,5,5,1,2815
L00199,2024-07-01,Product Page,1,4,0,0
L00199,2024-07-05,Email Campaign,2,4,0,0
L00199,2024-07-07,Webinar,3,4,0,0
L00199,2024-07-10,Demo Request,4,4,0,0
L00200,2024-12-14,Email Campaign,1,5,0,0
L00200,2024-12-15,Whitepaper,2,5,0,0
L00200,2024-12-16,Blog Post,3,5,0,0
L00200,2024-12-20,Product Page,4,5,0,0
L00200,2024-12-18,LinkedIn Ad,5,5,0,0
L00201,2024-04-17,Facebook Ad,1,3,0,0
L00201,2024-04-19,Paid Search,2,3,0,0
L00201,2024-04-23,Sales Call,3,3,0,0
L00202,2024-09-07,Email Campaign,1,3,1,1959
L00202,2024-09-08,Paid Search,2,3,1,1959
L00202,2024-09-09,Product Page,3,3,1,1959
L00203,2024-02-08,LinkedIn Ad,1,4,1,1980
L00203,2024-02-12,Facebook Ad,2,4,1,1980
L00203,2024-02-10,Demo Request,3,4,1,1980
L00203,2024-02-14,Whitepaper,4,4,1,1980
L00204,2024-08-26,Blog Post,1,5,1,1555
L00204,2024-08-28,Demo Request,2,5,1,1555
L00204,2024-08-30,Product Page,3,5,1,1555
L00204,2024-08-29,Sales Call,4,5,1,1555
L00204,2024-09-07,Organic Search,5,5,1,1555
L00205,2024-03-05,Facebook Ad,1,6,1,1196
L00205,2024-03-06,Blog Post,2,6,1,1196
L00205,2024-03-11,Sales Call,3,6,1,1196
L00205,2024-03-08,Email Campaign,4,6,1,1196
L00205,2024-03-13,Paid Search,5,6,1,1196
L00205,2024-03-25,LinkedIn Ad,6,6,1,1196
L00206,2024-07-11,Organic Search,1,2,1,1385
L00206,2024-07-13,Product Page,2,2,1,1385
L00207,2024-12-09,LinkedIn Ad,1,2,0,0
L00207,2024-12-13,Blog Post,2,2,0,0
L00208,2024-03-01,Organic Search,1,6,0,0
L00208,2024-03-04,Sales Call,2,6,0,0
L00208,2024-03-09,Product Page,3,6,0,0
L00208,2024-03-07,Blog Post,4,6,0,0
L00208,2024-03-13,Email Campaign,5,6,0,0
L00208,2024-03-21,Paid Search,6,6,0,0
L00209,2024-03-02,Sales Call,1,4,0,0
L00209,2024-03-04,Whitepaper,2,4,0,0
L00209,2024-03-04,Paid Search,3,4,0,0
L00209,2024-03-11,Organic Search,4,4,0,0
L00210,2024-03-12,Demo Request,1,4,0,0
L00210,2024-03-13,Blog Post,2,4,0,0
L00210,2024-03-18,Whitepaper,3,4,0,0
L00210,2024-03-18,Product Page,4,4,0,0
L00211,2024-11-25,Whitepaper,1,6,0,0
L00211,2024-11-27,Email Campaign,2,6,0,0
L00211,2024-11-27,LinkedIn Ad,3,6,0,0
L00211,2024-12-01,Organic Search,4,6,0,0
L00211,2024-11-29,Product Page,5,6,0,0
L00211,2024-11-30,Facebook Ad,6,6,0,0
L00212,2024-09-17,Paid Search,1,6,1,640
L00212,2024-09-20,Sales Call,2,6,1,640
L00212,2024-09-23,Webinar,3,6,1,640
L00212,2024-09-20,Whitepaper,4,6,1,640
L00212,2024-09-21,Organic Search,5,6,1,640
L00212,2024-10-02,Blog Post,6,6,1,640
L00213,2024-06-26,Sales Call,1,4,0,0
L00213,2024-06-28,Organic Search,2,4,0,0
L00213,2024-06-28,LinkedIn Ad,3,4,0,0
L00213,2024-07-08,Product Page,4,4,0,0
L00214,2024-09-25,Demo Request,1,4,0,0
L00214,2024-09-26,Blog Post,2,4,0,0
L00214,2024-10-01,Paid Search,3,4,0,0
L00214,2024-09-28,Facebook Ad,4,4,0,0
L00215,2024-04-07,Paid Search,1,6,1,2141
L00215,2024-04-08,Product Page,2,6,1,2141
L00215,2024-04-15,Webinar,3,6,1,2141
L00215,2024-04-16,Facebook Ad,4,6,1,2141
L00215,2024-04-19,Demo Request,5,6,1,2141
L00215,2024-04-27,Blog Post,6,6,1,2141
L00216,2024-08-13,Webinar,1,4,0,0
L00216,2024-08-15,Whitepaper,2,4,0,0
L00216,2024-08-15,Demo Request,3,4,0,0
L00216,2024-08-22,Blog Post,4,4,0,0
L00217,2024-08-13,Demo Request,1,6,1,1327
L00217,2024-08-17,Webinar,2,6,1,1327
L00217,2024-08-19,Blog Post,3,6,1,1327
L00217,2024-08-19,Organic Search,4,6,1,1327
L00217,2024-08-29,Product Page,5,6,1,1327
L00217,2024-08-28,Email Campaign,6,6,1,1327
L00218,2024-06-24,Paid Search,1,5,1,1993
L00218,2024-06-28,Facebook Ad,2,5,1,1993
L00218,2024-06-26,Demo Request,3,5,1,1993
L00218,2024-06-27,Blog Post,4,5,1,1993
L00218,2024-06-28,Email Campaign,5,5,1,1993
L00219,2024-08-11,Paid Search,1,6,1,2882
L00219,2024-08-12,LinkedIn Ad,2,6,1,2882
L00219,2024-08-17,Facebook Ad,3,6,1,2882
L00219,2024-08-17,Demo Request,4,6,1,2882
L00219,2024-08-23,Blog Post,5,6,1,2882
L00219,2024-08-31,Organic Search,6,6,1,2882
L00220,2024-09-18,LinkedIn Ad,1,2,0,0
L00220,2024-09-21,Organic Search,2,2,0,0
L00221,2024-12-18,Webinar,1,5,0,0
L00221,2024-12-21,Whitepaper,2,5,0,0
L00221,2024-12-26,Demo Request,3,5,0,0
L00221,2024-12-21,Blog Post,4,5,0,0
L00221,2024-12-22,Organic Search,5,5,0,0
L00222,2024-06-29,Facebook Ad,1,2,0,0
L00222,2024-07-03,Blog Post,2,2,0,0
L00223,2024-01-07,Blog Post,1,5,1,2106
L00223,2024-01-10,Whitepaper,2,5,1,2106
L00223,2024-01-09,Paid Search,3,5,1,2106
L00223,2024-01-13,Facebook Ad,4,5,1,2106
L00223,2024-01-11,LinkedIn Ad,5,5,1,2106
L00224,2024-06-08,Sales Call,1,3,0,0
L00224,2024-06-09,Demo Request,2,3,0,0
L00224,2024-06-12,Facebook Ad,3,3,0,0
L00225,2024-12-21,Webinar,1,3,0,0
L00225,2024-12-23,Paid Search,2,3,0,0
L00225,2024-12-23,Product Page,3,3,0,0
L00226,2024-08-11,Facebook Ad,1,3,0,0
L00226,2024-08-13,LinkedIn Ad,2,3,0,0
L00226,2024-08-17,Blog Post,3,3,0,0
L00227,2024-12-25,LinkedIn Ad,1,2,0,0
L00227,2024-12-27,Paid Search,2,2,0,0
L00228,2024-06-11,Organic Search,1,6,1,1719
L00228,2024-06-13,LinkedIn Ad,2,6,1,1719
L00228,2024-06-17,Blog Post,3,6,1,1719
L00228,2024-06-17,Product Page,4,6,1,1719
L00228,2024-06-23,Facebook Ad,5,6,1,1719
L00228,2024-06-21,Sales Call,6,6,1,1719
L00229,2024-10-04,Whitepaper,1,6,1,2885
L00229,2024-10-08,Blog Post,2,6,1,2885
L00229,2024-10-12,Webinar,3,6,1,2885
L00229,2024-10-16,Demo Request,4,6,1,2885
L00229,2024-10-12,Sales Call,5,6,1,2885
L00229,2024-10-24,Product Page,6,6,1,2885
L00230,2024-01-12,Whitepaper,1,2,0,0
L00230,2024-01-13,Sales Call,2,2,0,0
L00231,2024-01-22,Paid Search,1,2,1,2293
L00231,2024-01-26,Demo Request,2,2,1,2293
L00232,2024-02-02,Organic Search,1,6,1,1579
L00232,2024-02-05,Webinar,2,6,1,1579
L00232,2024-02-08,Email Campaign,3,6,1,1579
L00232,2024-02-14,Blog Post,4,6,1,1579
L00232,2024-02-14,Sales Call,5,6,1,1579
L00232,2024-02-17,Demo Request,6,6,1,1579
L00233,2024-08-13,Facebook Ad,1,3,1,2071
L00233,2024-08-17,Demo Request,2,3,1,2071
L00233,2024-08-15,Organic Search,3,3,1,2071
L00234,2024-06-05,Sales Call,1,6,1,2932
L00234,2024-06-09,Blog Post,2,6,1,2932
L00234,2024-06-13,Organic Search,3,6,1,2932
L00234,2024-06-11,LinkedIn Ad,4,6,1,2932
L00234,2024-06-17,Facebook Ad,5,6,1,2932
L00234,2024-06-15,Demo Request,6,6,1,2932
L00235,2024-01-27,Sales Call,1,4,1,2344
L00235,2024-01-28,Whitepaper,2,4,1,2344
L00235,2024-01-31,Blog Post,3,4,1,2344
L00235,2024-02-08,LinkedIn Ad,4,4,1,2344
L00236,2024-03-24,Demo Request,1,6,1,2194
L00236,2024-03-27,Webinar,2,6,1,2194
L00236,2024-03-26,Whitepaper,3,6,1,2194
L00236,2024-03-27,Paid Search,4,6,1,2194
L00236,2024-04-05,Facebook Ad,5,6,1,2194
L00236,2024-04-08,LinkedIn Ad,6,6,1,2194
L00237,2024-01-15,Webinar,1,5,1,2760
L00237,2024-01-16,Email Campaign,2,5,1,2760
L00237,2024-01-21,Demo Request,3,5,1,2760
L00237,2024-01-27,Paid Search,4,5,1,2760
L00237,2024-01-19,Sales Call,5,5,1,2760
L00238,2024-03-12,LinkedIn Ad,1,4,1,1725
L00238,2024-03-14,Email Campaign,2,4,1,1725
L00238,2024-03-14,Webinar,3,4,1,1725
L00238,2024-03-15,Whitepaper,4,4,1,1725
L00239,2024-06-22,Blog Post,1,4,0,0
L00239,2024-06-26,Webinar,2,4,0,0
L00239,2024-06-28,Product Page,3,4,0,0
L00239,2024-07-01,Organic Search,4,4,0,0
L00240,2024-06-29,Whitepaper,1,5,0,0
L00240,2024-07-03,Paid Search,2,5,0,0
L00240,2024-07-03,Email Campaign,3,5,0,0
L00240,2024-07-08,Blog Post,4,5,0,0
L00240,2024-07-15,LinkedIn Ad,5,5,0,0
L00241,2024-08-09,Paid Search,1,2,1,1458
L00241,2024-08-12,Webinar,2,2,1,1458
L00242,2024-11-14,Product Page,1,2,1,3440
L00242,2024-11-16,Organic Search,2,2,1,3440
L00243,2024-12-09,Sales Call,1,3,1,1638
L00243,2024-12-12,Product Page,2,3,1,1638
L00243,2024-12-17,Whitepaper,3,3,1,1638
L00244,2024-10-27,Webinar,1,4,0,0
L00244,2024-10-28,Organic Search,2,4,0,0
L00244,2024-11-04,Facebook Ad,3,4,0,0
L00244,2024-11-02,Email Campaign,4,4,0,0
L00245,2024-08-01,Demo Request,1,4,1,345
L00245,2024-08-05,Whitepaper,2,4,1,345
L00245,2024-08-03,Sales Call,3,4,1,345
L00245,2024-08-04,Organic Search,4,4,1,345
L00246,2024-05-27,Facebook Ad,1,5,1,1298
L00246,2024-05-29,Blog Post,2,5,1,1298
L00246,2024-06-04,Product Page,3,5,1,1298
L00246,2024-06-08,LinkedIn Ad,4,5,1,1298
L00246,2024-06-04,Whitepaper,5,5,1,1298
L00247,2024-03-17,Whitepaper,1,6,1,2030
L00247,2024-03-19,Sales Call,2,6,1,2030
L00247,2024-03-21,Paid Search,3,6,1,2030
L00247,2024-03-26,Organic Search,4,6,1,2030
L00247,2024-03-25,Email Campaign,5,6,1,2030
L00247,2024-03-27,Blog Post,6,6,1,2030
L00248,2024-05-22,Facebook Ad,1,3,0,0
L00248,2024-05-24,LinkedIn Ad,2,3,0,0
L00248,2024-05-28,Blog Post,3,3,0,0
L00249,2024-11-12,Product Page,1,4,0,0
L00249,2024-11-15,Organic Search,2,4,0,0
L00249,2024-11-16,Sales Call,3,4,0,0
L00249,2024-11-15,Webinar,4,4,0,0
L00250,2024-07-22,Paid Search,1,2,0,0
L00250,2024-07-26,Facebook Ad,2,2,0,0
L00251,2024-11-13,Paid Search,1,5,0,0
L00251,2024-11-16,Whitepaper,2,5,0,0
L00251,2024-11-19,Sales Call,3,5,0,0
L00251,2024-11-22,LinkedIn Ad,4,5,0,0
L00251,2024-11-25,Facebook Ad,5,5,0,0
L00252,2024-11-09,Blog Post,1,5,1,1704
L00252,2024-11-11,Product Page,2,5,1,1704
L00252,2024-11-15,Sales Call,3,5,1,1704
L00252,2024-11-18,Webinar,4,5,1,1704
L00252,2024-11-21,Whitepaper,5,5,1,1704
L00253,2024-03-27,Whitepaper,1,5,1,2163
L00253,2024-03-28,Sales Call,2,5,1,2163
L00253,2024-03-29,Facebook Ad,3,5,1,2163
L00253,2024-03-30,Demo Request,4,5,1,2163
L00253,2024-04-08,Blog Post,5,5,1,2163
L00254,2024-06-21,LinkedIn Ad,1,5,1,951
L00254,2024-06-22,Webinar,2,5,1,951
L00254,2024-06-27,Facebook Ad,3,5,1,951
L00254,2024-06-24,Sales Call,4,5,1,951
L00254,2024-07-03,Demo Request,5,5,1,951
L00255,2024-02-28,Paid Search,1,2,1,2958
L00255,2024-03-03,Blog Post,2,2,1,2958
L00256,2024-04-02,Webinar,1,4,0,0
L00256,2024-04-05,Email Campaign,2,4,0,0
L00256,2024-04-08,Product Page,3,4,0,0
L00256,2024-04-05,Blog Post,4,4,0,0
L00257,2024-12-15,Organic Search,1,2,0,0
L00257,2024-12-18,Blog Post,2,2,0,0
L00258,2024-10-19,Blog Post,1,5,1,2761
L00258,2024-10-23,Demo Request,2,5,1,2761
L00258,2024-10-27,Whitepaper,3,5,1,2761
L00258,2024-10-25,LinkedIn Ad,4,5,1,2761
L00258,2024-11-04,Facebook Ad,5,5,1,2761
L00259,2024-09-06,Product Page,1,2,0,0
L00259,2024-09-08,Whitepaper,2,2,0,0
L00260,2024-11-30,Email Campaign,1,3,0,0
L00260,2024-12-04,Sales Call,2,3,0,0
L00260,2024-12-04,Product Page,3,3,0,0
L00261,2024-07-04,Product Page,1,4,0,0
L00261,2024-07-05,Webinar,2,4,0,0
L00261,2024-07-12,Whitepaper,3,4,0,0
L00261,2024-07-13,Email Campaign,4,4,0,0
L00262,2024-08-12,Facebook Ad,1,6,1,4356
L00262,2024-08-14,Sales Call,2,6,1,4356
L00262,2024-08-20,Webinar,3,6,1,4356
L00262,2024-08-24,Demo Request,4,6,1,4356
L00262,2024-08-28,Product Page,5,6,1,4356
L00262,2024-08-22,Whitepaper,6,6,1,4356
L00263,2024-01-14,Organic Search,1,5,1,1284
L00263,2024-01-16,Email Campaign,2,5,1,1284
L00263,2024-01-20,Whitepaper,3,5,1,1284
L00263,2024-01-17,Webinar,4,5,1,1284
L00263,2024-01-18,Facebook Ad,5,5,1,1284
L00264,2024-04-20,Sales Call,1,6,1,1888
L00264,2024-04-24,LinkedIn Ad,2,6,1,1888
L00264,2024-04-26,Whitepaper,3,6,1,1888
L00264,2024-04-23,Organic Search,4,6,1,1888
L00264,2024-05-06,Paid Search,5,6,1,1888
L00264,2024-04-30,Blog Post,6,6,1,1888
L00265,2024-12-10,Demo Request,1,2,1,964
L00265,2024-12-14,Email Campaign,2,2,1,964
L00266,2024-06-12,Paid Search,1,5,0,0
L00266,2024-06-15,Whitepaper,2,5,0,0
L00266,2024-06-18,Sales Call,3,5,0,0
L00266,2024-06-21,Demo Request,4,5,0,0
L00266,2024-06-24,Organic Search,5,5,0,0
L00267,2024-04-02,LinkedIn Ad,1,3,1,2928
L00267,2024-04-06,Webinar,2,3,1,2928
L00267,2024-04-06,Sales Call,3,3,1,2928
L00268,2024-10-02,Paid Search,1,6,1,3123
L00268,2024-10-05,Whitepaper,2,6,1,3123
L00268,2024-10-10,Blog Post,3,6,1,3123
L00268,2024-10-05,Email Campaign,4,6,1,3123
L00268,2024-10-06,Product Page,5,6,1,3123
L00268,2024-10-22,Demo Request,6,6,1,3123
L00269,2024-07-22,Webinar,1,6,1,715
L00269,2024-07-23,Paid Search,2,6,1,715
L00269,2024-07-24,Email Campaign,3,6,1,715
L00269,2024-08-03,Sales Call,4,6,1,715
L00269,2024-08-07,LinkedIn Ad,5,6,1,715
L00269,2024-08-11,Product Page,6,6,1,715
L00270,2024-09-07,Whitepaper,1,5,1,1010
L00270,2024-09-11,Product Page,2,5,1,1010
L00270,2024-09-11,Organic Search,3,5,1,1010
L00270,2024-09-13,Paid Search,4,5,1,1010
L00270,2024-09-15,Sales Call,5,5,1,1010
L00271,2024-09-01,Sales Call,1,6,1,2503
L00271,2024-09-02,Blog Post,2,6,1,2503
L00271,2024-09-03,Facebook Ad,3,6,1,2503
L00271,2024-09-04,Paid Search,4,6,1,2503
L00271,2024-09-13,Product Page,5,6,1,2503
L00271,2024-09-11,Organic Search,6,6,1,2503
